split,image_id,hls_tile,acquisition_date,crs_wkt,chip_bounds,burned_pixels,unburned_pixels,missing_pixels
training,subsetted_512x512_HLS.S30.T12TXT.2018248.v1.4,12TXT,2018-09-05,"PROJCS[""UTM Zone 12, Northern Hemisphere"",GEOGCS[""Unknown datum based upon the WGS 84 ellipsoid"",DATUM[""Not specified (based on WGS 84 spheroid)"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-111],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]","POLYGON ((683430.0000000001 5217540.0, 683430.0000000001 5232900.0, 698790.0000000001 5232900.0, 698790.0000000001 5217540.0, 683430.0000000001 5217540.0))",7594,254550,0
training,subsetted_512x512_HLS.S30.T12TYK.2018220.v1.4,12TYK,2018-08-08,"PROJCS[""UTM Zone 12, Northern Hemisphere"",GEOGCS[""Unknown datum based upon the WGS 84 ellipsoid"",DATUM[""Not specified (based on WGS 84 spheroid)"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-111],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]","POLYGON ((733110.0 4446810.0, 733110.0 4462170.0, 748470.0 4462170.0, 748470.0 4446810.0, 733110.0 4446810.0))",28697,233447,0
training,subsetted_512x512_HLS.S30.T12TYL.2018290.v1.4,12TYL,2018-10-17,"PROJCS[""UTM Zone 12, Northern Hemisphere"",GEOGCS[""Unknown datum based upon the WGS 84 ellipsoid"",DATUM[""Not specified (based on WGS 84 spheroid)"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-111],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]","POLYGON ((700410.0 4498110.0, 700410.0 4513470.0, 715770.0 4513470.0, 715770.0 4498110.0, 700410.0 4498110.0))",38931,223213,0
training,subsetted_512x512_HLS.S30.T12TYP.2018220.v1.4,12TYP,2018-08-08,"PROJCS[""UTM Zone 12, Northern Hemisphere"",GEOGCS[""Unknown datum based upon the WGS 84 ellipsoid"",DATUM[""Not specified (based on WGS 84 spheroid)"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-111],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]","POLYGON ((738120.0 4840830.0, 738120.0 4856190.0, 753480.0 4856190.0, 753480.0 4840830.0, 738120.0 4840830.0))",16459,245685,0
training,subsetted_512x512_HLS.S30.T12TYP.2018245.v1.4,12TYP,2018-09-02,"PROJCS[""UTM Zone 12, Northern Hemisphere"",GEOGCS[""Unknown datum based upon the WGS 84 ellipsoid"",DATUM[""Not specified (based on WGS 84 spheroid)"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-111],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]","POLYGON ((751080.0 4845990.0, 751080.0 4861350.0, 766440.0 4861350.0, 766440.0 4845990.0, 751080.0 4845990.0))",31379,230765,0
training,subsetted_512x512_HLS.S30.T12TYP.2020215.v1.4,12TYP,2020-08-02,"PROJCS[""UTM Zone 12, Northern Hemisphere"",GEOGCS[""Unknown datum based upon the WGS 84 ellipsoid"",DATUM[""Not specified (based on WGS 84 spheroid)"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-111],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]","POLYGON ((743460.0 4844250.0, 743460.0 4859610.0, 758820.0 4859610.0, 758820.0 4844250.0, 743460.0 4844250.0))",78229,183915,0
training,subsetted_512x512_HLS.S30.T12TYQ.2018185.v1.4,12TYQ,2018-07-04,"PROJCS[""UTM Zone 12, Northern Hemisphere"",GEOGCS[""Unknown datum based upon the WGS 84 ellipsoid"",DATUM[""Not specified (based on WGS 84 spheroid)"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-111],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]","POLYGON ((758460.0 4891710.0, 758460.0 4907070.0, 773820.0 4907070.0, 773820.0 4891710.0, 758460.0 4891710.0))",9036,253108,0
training,subsetted_512x512_HLS.S30.T12TYS.2020248.v1.4,12TYS,2020-09-04,"PROJCS[""UTM Zone 12, Northern Hemisphere"",GEOGCS[""Unknown datum based upon the WGS 84 ellipsoid"",DATUM[""Not specified (based on WGS 84 spheroid)"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-111],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]","POLYGON ((746880.0 5135190.0, 746880.0 5150550.0, 762240.0 5150550.0, 762240.0 5135190.0, 746880.0 5135190.0))",5586,256558,0
training,subsetted_512x512_HLS.S30.T12TYS.2020278.v1.4,12TYS,2020-10-04,"PROJCS[""UTM Zone 12, Northern Hemisphere"",GEOGCS[""Unknown datum based upon the WGS 84 ellipsoid"",DATUM[""Not specified (based on WGS 84 spheroid)"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-111],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]","POLYGON ((747060.0 5173110.0, 747060.0 5188470.0, 762420.0 5188470.0, 762420.0 5173110.0, 747060.0 5173110.0))",14753,247391,0
training,subsetted_512x512_HLS.S30.T12TYT.2018213.v1.4,12TYT,2018-08-01,"PROJCS[""UTM Zone 12, Northern Hemisphere"",GEOGCS[""Unknown datum based upon the WGS 84 ellipsoid"",DATUM[""Not specified (based on WGS 84 spheroid)"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-111],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]","POLYGON ((732780.0 5267730.0, 732780.0 5283090.0, 748140.0 5283090.0, 748140.0 5267730.0, 732780.0 5267730.0))",10735,251409,0
training,subsetted_512x512_HLS.S30.T12TYT.2019248.v1.4,12TYT,2019-09-05,"PROJCS[""UTM Zone 12, Northern Hemisphere"",GEOGCS[""Unknown datum based upon the WGS 84 ellipsoid"",DATUM[""Not specified (based on WGS 84 spheroid)"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-111],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]","POLYGON ((723330.0 5254140.0, 723330.0 5269500.0, 738690.0 5269500.0, 738690.0 5254140.0, 723330.0 5254140.0))",8026,254118,0
training,subsetted_512x512_HLS.S30.T13REP.2018141.v1.4,13REP,2018-05-21,"PROJCS[""UTM Zone 13, Northern Hemisphere"",GEOGCS[""Unknown datum based upon the WGS 84 ellipsoid"",DATUM[""Not specified (based on WGS 84 spheroid)"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-105],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]","POLYGON ((568830.0 3376140.0, 568830.0 3391500.0, 584190.0 3391500.0, 584190.0 3376140.0, 568830.0 3376140.0))",82274,179699,171
training,subsetted_512x512_HLS.S30.T13REP.2019241.v1.4,13REP,2019-08-29,"PROJCS[""UTM Zone 13, Northern Hemisphere"",GEOGCS[""Unknown datum based upon the WGS 84 ellipsoid"",DATUM[""Not specified (based on WGS 84 spheroid)"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-105],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]","POLYGON ((538650.0 3322950.0, 538650.0 3338310.0, 554010.0 3338310.0, 554010.0 3322950.0, 538650.0 3322950.0))",5956,256188,0
training,subsetted_512x512_HLS.S30.T13SBS.2020217.v1.4,13SBS,2020-08-04,"PROJCS[""UTM Zone 13, Northern Hemisphere"",GEOGCS[""Unknown datum based upon the WGS 84 ellipsoid"",DATUM[""Not specified (based on WGS 84 spheroid)"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-105],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]","POLYGON ((286500.0 3591390.0, 286500.0 3606750.0, 301860.0 3606750.0, 301860.0 3591390.0, 286500.0 3591390.0))",5505,256639,0
training,subsetted_512x512_HLS.S30.T13SBT.2019237.v1.4,13SBT,2019-08-25,"PROJCS[""UTM Zone 13, Northern Hemisphere"",GEOGCS[""Unknown datum based upon the WGS 84 ellipsoid"",DATUM[""Not specified (based on WGS 84 spheroid)"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-105],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]","POLYGON ((270420.0 3714870.0, 270420.0 3730230.0, 285780.0 3730230.0, 285780.0 3714870.0, 270420.0 3714870.0))",19075,243069,0
training,subsetted_512x512_HLS.S30.T13SCR.2018214.v1.4,13SCR,2018-08-02,"PROJCS[""UTM Zone 13, Northern Hemisphere"",GEOGCS[""Unknown datum based upon the WGS 84 ellipsoid"",DATUM[""Not specified (based on WGS 84 spheroid)"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-105],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]","POLYGON ((348120.0 3584430.0, 348120.0 3599790.0, 363480.0 3599790.0, 363480.0 3584430.0, 348120.0 3584430.0))",21943,240201,0
training,subsetted_512x512_HLS.S30.T13SDS.2018214.v1.4,13SDS,2018-08-02,"PROJCS[""UTM Zone 13, Northern Hemisphere"",GEOGCS[""Unknown datum based upon the WGS 84 ellipsoid"",DATUM[""Not specified (based on WGS 84 spheroid)"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-105],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]","POLYGON ((491609.99999999994 3590700.0, 491609.99999999994 3606060.0, 506969.99999999994 3606060.0, 506969.99999999994 3590700.0, 491609.99999999994 3590700.0))",29771,232373,0
training,subsetted_512x512_HLS.S30.T13SDT.2018134.v1.4,13SDT,2018-05-14,"PROJCS[""UTM Zone 13, Northern Hemisphere"",GEOGCS[""Unknown datum based upon the WGS 84 ellipsoid"",DATUM[""Not specified (based on WGS 84 spheroid)"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-105],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]","POLYGON ((443040.0 3709080.0, 443040.0 3724440.0, 458400.0 3724440.0, 458400.0 3709080.0, 443040.0 3709080.0))",16072,246072,0
training,subsetted_512x512_HLS.S30.T13SDT.2019184.v1.4,13SDT,2019-07-03,"PROJCS[""UTM Zone 13, Northern Hemisphere"",GEOGCS[""Unknown datum based upon the WGS 84 ellipsoid"",DATUM[""Not specified (based on WGS 84 spheroid)"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-105],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]","POLYGON ((425640.0 3733770.0, 425640.0 3749130.0, 441000.0 3749130.0, 441000.0 3733770.0, 425640.0 3733770.0))",15476,246668,0
training,subsetted_512x512_HLS.S30.T13SDT.2020249.v1.4,13SDT,2020-09-05,"PROJCS[""UTM Zone 13, Northern Hemisphere"",GEOGCS[""Unknown datum based upon the WGS 84 ellipsoid"",DATUM[""Not specified (based on WGS 84 spheroid)"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-105],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]","POLYGON ((433680.0 3717120.0, 433680.0 3732480.0, 449040.0 3732480.0, 449040.0 3717120.0, 433680.0 3717120.0))",9218,252926,0
training,subsetted_512x512_HLS.S30.T13SDU.2018219.v1.4,13SDU,2018-08-07,"PROJCS[""UTM Zone 13, Northern Hemisphere"",GEOGCS[""Unknown datum based upon the WGS 84 ellipsoid"",DATUM[""Not specified (based on WGS 84 spheroid)"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-105],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]","POLYGON ((477720.0 3830970.0, 477720.0 3846330.0, 493080.0 3846330.0, 493080.0 3830970.0, 477720.0 3830970.0))",12286,249858,0
training,subsetted_512x512_HLS.S30.T13SDV.2020269.v1.4,13SDV,2020-09-25,"PROJCS[""UTM Zone 13, Northern Hemisphere"",GEOGCS[""Unknown datum based upon the WGS 84 ellipsoid"",DATUM[""Not specified (based on WGS 84 spheroid)"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-105],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]","POLYGON ((415110.0 3956130.0, 415110.0 3971490.0, 430470.0 3971490.0, 430470.0 3956130.0, 415110.0 3956130.0))",19013,243131,0
training,subsetted_512x512_HLS.S30.T13SEA.2018144.v1.4,13SEA,2018-05-24,"PROJCS[""UTM Zone 13, Northern Hemisphere"",GEOGCS[""Unknown datum based upon the WGS 84 ellipsoid"",DATUM[""Not specified (based on WGS 84 spheroid)"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-105],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]","POLYGON ((519990.0 4003200.0, 519990.0 4018560.0, 535350.0 4018560.0, 535350.0 4003200.0, 519990.0 4003200.0))",5199,256945,0
training,subsetted_512x512_HLS.S30.T13SEA.2020214.v1.4,13SEA,2020-08-01,"PROJCS[""UTM Zone 13, Northern Hemisphere"",GEOGCS[""Unknown datum based upon the WGS 84 ellipsoid"",DATUM[""Not specified (based on WGS 84 spheroid)"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-105],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]","POLYGON ((561720.0 3996240.0000000005, 561720.0 4011600.0000000005, 577080.0 4011600.0000000005, 577080.0 3996240.0000000005, 561720.0 3996240.0000000005))",5891,256253,0
training,subsetted_512x512_HLS.S30.T13SEB.2018189.v1.4,13SEB,2018-07-08,"PROJCS[""UTM Zone 13, Northern Hemisphere"",GEOGCS[""Unknown datum based upon the WGS 84 ellipsoid"",DATUM[""Not specified (based on WGS 84 spheroid)"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-105],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]","POLYGON ((586920.0 4090200.0, 586920.0 4105560.0, 602280.0 4105560.0, 602280.0 4090200.0, 586920.0 4090200.0))",6086,256019,39
training,subsetted_512x512_HLS.S30.T13SEC.2018164.v1.4,13SEC,2018-06-13,"PROJCS[""UTM Zone 13, Northern Hemisphere"",GEOGCS[""Unknown datum based upon the WGS 84 ellipsoid"",DATUM[""Not specified (based on WGS 84 spheroid)"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-105],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]","POLYGON ((551940.0 4253730.0, 551940.0 4269090.0, 567300.0 4269090.0, 567300.0 4253730.0, 551940.0 4253730.0))",10278,251866,0
training,subsetted_512x512_HLS.S30.T13SER.2018156.v1.4,13SER,2018-06-05,"PROJCS[""UTM Zone 13, Northern Hemisphere"",GEOGCS[""Unknown datum based upon the WGS 84 ellipsoid"",DATUM[""Not specified (based on WGS 84 spheroid)"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-105],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]","POLYGON ((518339.99999999994 3557970.0, 518339.99999999994 3573330.0, 533700.0 3573330.0, 533700.0 3557970.0, 518339.99999999994 3557970.0))",22693,239451,0
